File,Club,Pitch,Code,Latitude,Longitude,Province,Country,Division,County,Directions,Twitter,Elevation,annual_rainfall,rain_days,crest_url
Ireland,Croom,PÃ¡irc Na nGael Cromadh,,52.513385,-8.729373,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.513385,-8.729373",https://twitter.com/croomgaa,28,1019.1,257,https://www.oneills.com/media/catalog/category/macroom-gaa.png
Ireland,Crossabeg-Ballymurn,,,52.422311,-6.464413,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.422311,-6.464413",https://twitter.com/Cbeg_Bmurn_GAA,69,1110.6,248,https://www.oneills.com/media/catalog/category/Crossabeg-Ballymurn-GAAIconBanner2024.png
Ireland,Crosserlough GAA,Dr. Plunkett Park,,53.861975,-7.316331,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.861975,-7.316331",https://twitter.com/CCrosserlough,107,984.7980769,284,
Ireland,Crosshaven,,,51.807416,-8.281153,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.807416,-8.281153",https://twitter.com/gaacrosshaven,58,1242.1,246,https://www.oneills.com/media/catalog/category/Crosshaven-GAA-Club2IconBanner2023.png
Ireland,"Crossmaglen Rangers, GAA",St. Oliver Plunket Park,,54.074906,-6.609043,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.074906,-6.609043",https://twitter.com/crossrangers,136,974.5700549,279,
Ireland,Crossmolina Deel Rovers,St. Tiernan's Park,,54.1048294,-9.307209335,Connacht,Ireland,Mayo,Mayo,"https://maps.google.com/?daddr=54.1048294,-9.307209335",https://twitter.com/deelroversgaa,23,1225.1,286,https://www.oneills.com/media/catalog/category/Courcey-Rovers-GAA-Icon-png.png
Ireland,Crotta O'Neills,,,52.36276,-9.63411,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.36276,-9.63411",https://twitter.com/crottagaa,18,1410.3,281,https://www.oneills.com/media/catalog/category/crottaoneillshc-92_1.png
Ireland,Crumlin GAA,Pearse Park,,53.323219,-6.315701,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.323219,-6.315701",https://twitter.com/crumlingaa,46,927.5,245,
Ireland,Crusheen,,,52.936025,-8.898595,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.936025,-8.898595",https://twitter.com/crusheengaa,36,1162,260,https://www.oneills.com/media/catalog/category/CRUSHEENIconBanner2022.png
Great Britain,CÃº Chulainns,Old Shootrshillian Sports & Social Club,,51.4663152,0.0392826,London,England,London,London,"https://maps.google.com/?daddr=51.4663152,0.0392826",,43,772.717033,225,https://www.oneills.com/media/catalog/category/Cuchulainns-Hurling-Club-banner-icon.png
Ireland,Cuala GAA,Thomastown Park (Shared),,53.271477,-6.135358,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.271477,-6.135358",https://twitter.com/cualaclg,54,1097.4,250,https://www.oneills.com/media/catalog/category/cuala-sarsIconBannerTemplate.png
Ireland,Cuala GAA,Hyde Park,,53.280118,-6.112511,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.280118,-6.112511",https://twitter.com/cualaclg,21,1097.4,250,https://www.oneills.com/media/catalog/category/cuala-sarsIconBannerTemplate.png
Ireland,Cuala GAA,Meadowvale,,53.273141,-6.15803,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.273141,-6.15803",https://twitter.com/cualaclg,37,1097.4,250,https://www.oneills.com/media/catalog/category/cuala-sarsIconBannerTemplate.png
Ireland,Cuala GAA,Shankhill,,53.222929,-6.121127,Leinster,Ireland,Dublin,Dublin,"https://maps.google.com/?daddr=53.222929,-6.121127",https://twitter.com/cualaclg,28,1097.4,250,https://www.oneills.com/media/catalog/category/cuala-sarsIconBannerTemplate.png
Ireland,"Cuchulainn Gaels, Omeath",,,54.082846,-6.256276,Leinster,Ireland,Louth,Louth,"https://maps.google.com/?daddr=54.082846,-6.256276",,22,1010.4,259,https://www.oneills.com/media/catalog/category/Cuchulainn-Gaels-ICON.png
Ireland,Cuchulainn's GAA,Edwin Carolan Community Park,,53.808693,-6.938897,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.808693,-6.938897",https://twitter.com/clgcuchulainn,100,956.6208791,285,
Ireland,"CÃºchulainn's GAA, Armagh",Pearse Ã“g Park,,54.349452,-6.65998,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.349452,-6.65998",https://twitter.com/cuchulainnsarma,42,871.7884615,277,https://www.oneills.com/media/catalog/category/Pearse-Ogs-Armagh-Banner.png
Ireland,"CÃºchulainn's GAA, Mullaghbane",CÃºchulainn Park,,54.109772,-6.487697,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.109772,-6.487697",https://twitter.com/mullaghbawngaa,104,918.3159341,281,
Ireland,"Cuchullainn's GAA, Dunloy",Pearse Park,,55.007717,-6.41204,Ulster,United Kingdom,Antrim,Antrim,"https://maps.google.com/?daddr=55.007717,-6.41204",https://twitter.com/dunloygac,130,1069.630495,295,
Ireland,Cullen,,,52.114469,-9.125352,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.114469,-9.125352",https://twitter.com/cullengaa,154,1199.5,261,https://www.oneills.com/media/catalog/category/Moycullen-Camogie.png
Ireland,Culloville Blues GAC,Gaelic Park,,54.058777,-6.639885,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.058777,-6.639885",https://twitter.com/culloville_gaa,99,926.6387363,277,https://www.oneills.com/media/catalog/category/lorientgac.png
Ireland,Cumann Peile na bPiarsaigh,,,53.385932,-9.610174,Connacht,Ireland,Galway,Galway,"https://maps.google.com/?daddr=53.385932,-9.610174",https://twitter.com/na_piarsaigh,14,1745.3,283,https://www.oneills.com/media/catalog/category/Cumann-Icon-png.png
Europe,Cumann Warszawa Gaa,Sports Club AZS-AWF,,52.2863505,20.9557396,Warsaw,Poland,Warsaw,Poland,"https://maps.google.com/?daddr=52.2863505,20.9557396",https://twitter.com/cumannwarszawa,101,549.5054945,197,https://www.oneills.com/media/catalog/category/Cumann-Peile-Naomh-Padraig.png
Ireland,Curraha,,,53.554103,-6.454578,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.554103,-6.454578",https://twitter.com/currahagfc,93,819.6,243,https://www.oneills.com/media/catalog/category/Curraha-GAA-Club.png
Ireland,Currin Sons of St Patrick ,PÃ¡irc ChurraichÃ­n,,54.130753,-7.25743,Ulster,Ireland,Monaghan,Monaghan,"https://maps.google.com/?daddr=54.130753,-7.25743",https://twitter.com/curringaa,53,987.7,264,https://www.oneills.com/media/catalog/category/stpatricksgfcdonagh-88.png
Ireland,Currow,,,52.180016,-9.507727,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.180016,-9.507727",https://twitter.com/currowgaa,45,1303.3,276,https://www.oneills.com/media/catalog/category/Currow-GAA.png
Ireland,Curry GAA,,,54.0054,-8.7848,Connacht,Ireland,Sligo,Sligo,"https://maps.google.com/?daddr=54.0054,-8.7848",https://twitter.com/currygaaclub,61,1246.9,280,https://www.oneills.com/media/catalog/category/TubbercurryGAA-Banner.png
Asia,Daegu Fianna,Gosan,,35.8702247,128.589077,Daegu,South Korea,Daegu,South Korea,"https://maps.google.com/?daddr=35.8702247,128.589077",https://twitter.com/daegufiannagaa,63,1006.758242,152,https://www.oneills.com/media/catalog/category/nafiannaabudhabi.png
Ireland,Daingean,,,53.302024,-7.291894,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.302024,-7.291894",https://twitter.com/daingeangaa,83,907.1,255,https://www.oneills.com/media/catalog/category/DaingeanGAA-Banner.png
Great Britain,Dalriada,Sheddocksley,,57.158603,-2.1735228,Aberdeen,Scotland,Aberdeen,Scotland,"https://maps.google.com/?daddr=57.158603,-2.1735228",https://twitter.com/dalriadagfc,131,815.7348901,260,
Australasia,Dan Breens Melbourne,RMIT University Bundoora,,-37.676919,145.072893,Victoria,Australia,Melbourne,Melbourne,"https://maps.google.com/?daddr=-37.676919,145.072893",,123,653.5906593,207,https://www.oneills.com/media/catalog/category/Danesfort-GAA-1.png
Ireland,Danesfort,,,52.583603,-7.240626,Leinster,Ireland,Kilkenny,Kilkenny,"https://maps.google.com/?daddr=52.583603,-7.240626",https://twitter.com/danesfortclg,76,886.9,244,
Europe,Darmstadt GAA,Darmstadt University of Technology Sports Centre,,49.8598987,8.6686482,Darmstadt,Germany,Darmstadt,Germany,"https://maps.google.com/?daddr=49.8598987,8.6686482",,185,897.3585165,219,
Australasia,Darwin Shamrocks (Defunct),Gardens Oval,,-12.445951,130.83383,Northern Territory,Australia,Darwin,Darwin,"https://maps.google.com/?daddr=-12.445951,130.83383",https://twitter.com/darwinshamrocks,12,1686.821429,219,https://www.oneills.com/media/catalog/category/Banner-Icon-Shamrocks-GAA-Waterford.png
Ireland,Davidstown-Courtnacuddy GAA,,,52.46203,-6.662402,Leinster,Ireland,Wexford,Wexford,"https://maps.google.com/?daddr=52.46203,-6.662402",https://twitter.com/dcgaaclub,64,1143.3,239,
Ireland,"Davitt's GAA, Ballyhegan",Ballyhegan Park,,54.407259,-6.574018,Ulster,United Kingdom,Armagh,Armagh,"https://maps.google.com/?daddr=54.407259,-6.574018",https://twitter.com/ballyhegangac,31,936.2651099,279,https://www.oneills.com/media/catalog/category/ballyhegandavitts_1.png
Ireland,Davitts GAA,Ballindine,,53.6724,-8.95848,Connacht,Ireland,Mayo,Mayo,"https://maps.google.com/?daddr=53.6724,-8.95848",https://twitter.com/Davitts_GAA,59,1235.6,275,https://www.oneills.com/media/catalog/category/Davitts-GAA-ICON.png
Ireland,De La Salle,Cleaboy Road,,52.265668,-7.149002,Munster,Ireland,Waterford,Waterford,"https://maps.google.com/?daddr=52.265668,-7.149002",https://twitter.com/DeLaSalleGAA1,67,1240.4,236,
Ireland,Deel Rovers,,,52.34111,-8.85224,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.34111,-8.85224",,113,956.8,254,https://www.oneills.com/media/catalog/category/crossmolinadeelroversgaa-65_1.png
Ireland,Delanys,,,51.92815,-8.471435,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.92815,-8.471435",https://twitter.com/delanysgaa,89,1322.5,239,
Ireland,Delvin,,,53.603121,-7.105715,Leinster,Ireland,Westmeath,Westmeath,"https://maps.google.com/?daddr=53.603121,-7.105715",https://twitter.com/delvingaa,87,922.4,262,https://www.oneills.com/media/catalog/category/Delvin-GAA-Icon_1.png
Ireland,Denn GAA,St. Matthew's Park,,53.920235,-7.264607,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.920235,-7.264607",https://twitter.com/DennGAA,114,1013.276099,288,
USA,Denver Gaels,Lowry Sports Complex Park,,39.7177127,-104.8895318,Southwest Division,United States,Colorado,Southwest Division,"https://maps.google.com/?daddr=39.7177127,-104.8895318",https://twitter.com/denvergaels,1641,339.9628099,123,https://www.oneills.com/media/catalog/category/shannon-gaels-new-york_1.png
Ireland,Derry GAA,PÃ¡irc na gCeilteach,,54.993153,-7.335791,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=54.993153,-7.335791",,31,1017.1,275,https://www.oneills.com/media/catalog/category/DerrylaughanKB-Banner.png
Ireland,Derry GAA Centre of Excellence,"Owenbeg, Dungiven",,54.9241781,-6.9530881,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=54.9241781,-6.9530881",https://twitter.com/doiregaa,74,1126.887363,291,https://www.oneills.com/media/catalog/category/140...-odwyers_300_300shar-20_s_c1_centre_centre_0_0.png
Ireland,Derrygonnelly Harps,Canon Tom Maguire Park,,54.421938,-7.827696,Ulster,United Kingdom,Fermanagh,Fermanagh,"https://maps.google.com/?daddr=54.421938,-7.827696",https://twitter.com/DgonnellyHarps,64,1130.798077,287,https://www.oneills.com/media/catalog/category/Tir-Conaill-Harps-Crest.png
Ireland,Derrylaughan Kevin Barry's GAC,PÃ¡irc Dhoire LochÃ¡in,,54.53633,-6.61058,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.53633,-6.610581",https://twitter.com/derrylaughangaa,14,886.1277473,279,https://www.oneills.com/media/catalog/category/Knoxville-GAC-New-crest-Icon-png.png
Ireland,Derrynane ,,,51.765023,-10.104119,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=51.765023,-10.104119",https://twitter.com/doirefhionanclg,10,1788.4,261,
Ireland,Derrytresk Fir an Chnoic GAA,Derrytresk GAA Grounds,,54.518026,-6.64025,Ulster,United Kingdom,Tyrone,Tyrone,"https://maps.google.com/?daddr=54.518026,-6.64025",https://twitter.com/derrytreskgac,15,886.1277473,279,https://www.oneills.com/media/catalog/category/THUMBNAIL-milfirod-1.png
Ireland,Diarmuid O'MÃ¡thÃºna's,Coppeen,,51.772895,-8.973734,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.772895,-8.973734",https://twitter.com/domathunas,101,1453,249,
Ireland,Dicksboro,Dicksboro,,52.656991,-7.273072,Leinster,Ireland,Kilkenny,Kilkenny,"https://maps.google.com/?daddr=52.656991,-7.273072",https://twitter.com/DicksboroGAA,58,909.3,247,https://www.oneills.com/media/catalog/category/Dicksboro-Updated-Banner-Icon.png
Ireland,Dingle,,,52.137344,-10.267517,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.137344,-10.267517",https://twitter.com/DingleGAA,11,1813.9,285,https://www.oneills.com/media/catalog/category/Dingle-GAA.png
Australasia,Dingoes GFC,"St. Mary's Park, Adelaide",,-35.0076443,138.579166,South Australia,Australia,Adelaide,Adelaide,"https://maps.google.com/?daddr=-35.0076443,138.579166",,59,669.5343407,146,https://www.oneills.com/media/catalog/category/leitrim-ladiesgfc-ny.png
Ireland,Dohenys,,,51.714607,-9.110283,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.714607,-9.110283",https://twitter.com/dohenygaa,65,1662.2,263,
Ireland,Doire Cholmcille GAA,PÃ¡irc Cholm Cille,,55.00893,-7.337932,Ulster,United Kingdom,Derry,Derry,"https://maps.google.com/?daddr=55.00893,-7.337932",https://twitter.com/dcolmcillegaa,42,1017.989011,293,
Ireland,Donaghmore/Ashbourne,,,53.50943,-6.410494,Leinster,Ireland,Meath,Meath,"https://maps.google.com/?daddr=53.50943,-6.410494",https://twitter.com/donashgaa,65,799,241,
Ireland,Donaghmoyne Fontenoys,PÃ¡irc Fontenoy,,54.01472,-6.69943,Ulster,Ireland,Monaghan,Monaghan,"https://maps.google.com/?daddr=54.01472,-6.69943",https://twitter.com/DonaghmoyneGaa,65,930.5,255,https://www.oneills.com/media/catalog/category/Donaghmoyne-IconBanner2022.png
Ireland,Donard Glen GAA,,,53.02159,-6.619334,Leinster,Ireland,Wicklow,Wicklow,"https://maps.google.com/?daddr=53.02159,-6.619334",https://twitter.com/donardglengaa,170,1129.3,281,https://www.oneills.com/media/catalog/category/Donard-Glen-GAA-ICON.png
Ireland,Donegal GAA,MacCumhail Park,,54.801525,-7.782047,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=54.801525,-7.782047",,18,1083.4,275,https://www.oneills.com/media/catalog/category/FOUR-MASTERS-DONEGAL.png
Ireland,Donegal GAA,O'Donnell Park,,54.945512,-7.754561,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=54.945512,-7.754561",,3,1051.3,271,https://www.oneills.com/media/catalog/category/FOUR-MASTERS-DONEGAL.png
Ireland,Donegal GAA,Fr Tierney Park,,54.497969,-8.193448,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=54.497969,-8.193448",,21,1394.6,285,https://www.oneills.com/media/catalog/category/FOUR-MASTERS-DONEGAL.png
Ireland,Doneraile,,,52.210808,-8.586944,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.210808,-8.586944",https://twitter.com/donerailegaa,73,1093.6,249,
Ireland,Donoughmore,,,51.989836,-8.728621,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.989836,-8.728621",https://twitter.com/DonoughmoreGaa,168,1356,252,https://www.oneills.com/media/catalog/category/Donoughmore-GAA-ICON.png
Ireland,Doohamlet O'Neills,PÃ¡irc UÃ­ NÃ©ill,,54.130414,-6.81889,Ulster,Ireland,Monaghan,Monaghan,"https://maps.google.com/?daddr=54.130414,-6.81889",https://twitter.com/DoohamletGFC,93,953.4,258,https://www.oneills.com/media/catalog/category/doohamlet-oneills_1.png
Ireland,Doon,,,53.331883,-7.830707,Leinster,Ireland,Offaly,Offaly,"https://maps.google.com/?daddr=53.331883,-7.830707",https://twitter.com/doongaa_offaly,54,938.4,259,https://www.oneills.com/media/catalog/category/doon-gaa_1.png
Ireland,Doon,,,52.601038,-8.246355,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.601038,-8.246355",https://twitter.com/doongaaclub,88,1199.1,266,https://www.oneills.com/media/catalog/category/doon-gaa_1.png
Ireland,Doonbeg,PÃ¡irc UÃ­ SeanchÃ¡in,,52.725708,-9.546306,Munster,Ireland,Clare,Clare,"https://maps.google.com/?daddr=52.725708,-9.546306",https://twitter.com/doonbegfootball,15,1434.4,280,
Ireland,Douglas,,,51.874471,-8.442898,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.874471,-8.442898",https://twitter.com/douglasgaaclub,7,1336.6,234,
Ireland,Down GAA,PÃ¡irc Esler,,54.163068,-6.337124,Ulster,United Kingdom,Down,Down,"https://maps.google.com/?daddr=54.163068,-6.337124",,2,984.6,264,https://www.oneills.com/media/catalog/category/lisdownety1919IconBannerTemplate.png
Ireland,Down GAA,McKenna Park,,54.477827,-5.510035,Ulster,United Kingdom,Down,Down,"https://maps.google.com/?daddr=54.477827,-5.510035",,17,947.5,248,https://www.oneills.com/media/catalog/category/lisdownety1919IconBannerTemplate.png
Ireland,Downings GAA,PÃ¡irc na nDÃºnaibh,,55.193302,-7.831668,Ulster,Ireland,Donegal,Donegal,"https://maps.google.com/?daddr=55.193302,-7.831668",https://twitter.com/clgnadunaibh,3,1350.399725,306,
Ireland,Dr. Crokes,,,52.067234,-9.504002,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=52.067234,-9.504002",https://twitter.com/drcrokesgaa,46,1436.8,273,https://www.oneills.com/media/catalog/category/Dr.-Crokes-GAAIconBanner2023.png
Ireland,"Dreadnots GAA, Clogherhead",,,53.778702,-6.247022,Leinster,Ireland,Louth,Louth,"https://maps.google.com/?daddr=53.778702,-6.247022",https://twitter.com/dreadnotsgfc,19,842.6,242,
Ireland,Dripsey,O'Briens Field,,51.889501,-8.631098,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=51.889501,-8.631098",https://twitter.com/dripseygaa,19,1271,243,https://www.oneills.com/media/catalog/category/dripseyIconBanner2024.png
Ireland,Drom/Inch,The Ragg,,52.718917,-7.914276,Munster,Ireland,Tipperary,Tipperary,"https://maps.google.com/?daddr=52.718917,-7.914276",,94,914.4,244,
Ireland,Dromara GAA,Drinn Park,,54.368806,-5.985304,Ulster,United Kingdom,Down,Down,"https://maps.google.com/?daddr=54.368806,-5.985304",,164,1001.443681,283,https://www.oneills.com/media/catalog/category/dromara-icon2.png
Ireland,Dromard,PÃ¡irc na nGael,Football,53.896126,-7.660425,Leinster,Ireland,Longford,Longford,"https://maps.google.com/?daddr=53.896126,-7.660425",https://twitter.com/dromardgaa,78,1047.9,274,https://www.oneills.com/media/catalog/category/st-patricks-dromard.png
Ireland,Dromcollogher/Broadford,,,52.344037,-8.917008,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.344037,-8.917008",https://twitter.com/drombroafordgaa,106,1027.4,257,
Ireland,Dromid Pearses,,,51.894283,-10.088164,Munster,Ireland,Kerry,Kerry,"https://maps.google.com/?daddr=51.894283,-10.088164",https://twitter.com/dromidgaa,22,1875,284,https://www.oneills.com/media/catalog/category/padraigpearsesgac.png
Ireland,Dromin/Athlacca,,,52.456194,-8.64563,Munster,Ireland,Limerick,Limerick,"https://maps.google.com/?daddr=52.456194,-8.64563",https://twitter.com/drominathlaccag,52,1002.8,257,
Ireland,Dromina,,,52.310304,-8.806463,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.310304,-8.806463",https://twitter.com/drominagaa,146,956.8,254,https://www.oneills.com/media/catalog/category/DROMINA-ICON.png
Ireland,Dromtariffe,,,52.097898,-8.972873,Munster,Ireland,Cork,Cork,"https://maps.google.com/?daddr=52.097898,-8.972873",https://twitter.com/dromtarriffegaa,93,1107.4,254,
Ireland,Drumalee GAA,St. Phelim's Park,,53.997988,-7.352844,Ulster,Ireland,Cavan,Cavan,"https://maps.google.com/?daddr=53.997988,-7.352844",https://twitter.com/drumaleegfc,95,955.1167582,290,https://www.oneills.com/media/catalog/category/DRUMALEE-GFC-ICON.png
